simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
30,15.0,86.0,55.0,24.0,23.11235904212781,4.285410252484408,1.7560607592264812,185.80006988547092,12.067504666497152,1.6878304611600214
31,15.0,87.0,42.0,10.0,16.27653784101465,2.329899890082223,1.6276992797851562,125.9884884560078,4.2556601388571655,1.8572171316953607
32,15.0,90.0,64.0,39.0,21.31274585194058,4.475963741540909,1.7796835288023338,99.81464355976158,15.523272933452779,1.676497894212764
33,15.0,90.0,58.0,33.0,24.601534332169425,5.117608925391888,1.7089420665394177,197.27760808153798,16.326605357093026,2.6235274141304803
34,15.0,87.0,47.0,32.0,23.0825075192013,4.4933114914183925,1.7163499593734741,230.32963934160207,15.123943622334885,1.836386922700612
35,15.0,85.0,67.0,50.0,23.146516511019538,3.600420233029038,1.7223299407958985,115.75489525833068,10.31862978387341,2.2405154065142914
36,15.0,84.0,57.0,37.0,21.90228663597788,3.104298574882641,1.6014182632033889,140.14973188095487,7.346663450169839,1.588986066256434
37,15.0,81.0,49.0,25.0,21.339896270614346,3.6709506754972496,1.7687620544433593,128.35213583992507,12.572463515233007,1.5145099448527677
38,15.0,82.0,30.0,14.0,19.0426732199948,4.2784532388051355,1.5902628217424666,148.08602539272513,10.311923275720371,2.013214865636748
39,15.0,94.0,80.0,47.0,21.5456475805729,4.797906875610352,2.01541413652136,117.82306517894112,11.100490077867471,2.7155177368789287
40,15.0,88.0,43.0,23.0,18.452040927897375,3.55036278658135,1.2487043297809104,161.68698236271882,9.82283116326596,0.9250039089018205
41,15.0,91.0,56.0,29.0,22.12400310904115,4.482745749609811,1.3135600254453461,139.341509872145,21.511264655387926,0.5335499147827483
